tileset,index,type_or_hex
twinleaf,118,COVERED
twinleaf,119,COVERED
twinleaf,120,NORMAL
twinleaf,121,NORMAL
twinleaf,122,NORMAL
twinleaf,123,NORMAL
twinleaf,124,COVERED
twinleaf,125,COVERED
twinleaf,126,COVERED
twinleaf,127,COVERED
oceanic_museum,0,COVERED
oceanic_museum,1,TOP
oceanic_museum,2,TOP
oceanic_museum,3,TOP
oceanic_museum,4,TOP
oceanic_museum,5,TOP
oceanic_museum,6,TOP
oceanic_museum,7,TOP
oceanic_museum,8,COVERED
oceanic_museum,9,COVERED
oceanic_museum,10,TOP
oceanic_museum,11,TOP
oceanic_museum,12,TOP
oceanic_museum,13,TOP
oceanic_museum,14,TOP
oceanic_museum,15,TOP
oceanic_museum,16,COVERED
oceanic_museum,17,COVERED
oceanic_museum,18,TOP
oceanic_museum,19,TOP
oceanic_museum,20,TOP
oceanic_museum,21,TOP
oceanic_museum,22,TOP
oceanic_museum,23,TOP
oceanic_museum,24,COVERED
oceanic_museum,25,COVERED
oceanic_museum,26,TOP
oceanic_museum,27,TOP
oceanic_museum,28,TOP
oceanic_museum,29,TOP
oceanic_museum,30,TOP
oceanic_museum,31,TOP
oceanic_museum,32,TOP
oceanic_museum,33,TOP
oceanic_museum,34,TOP
oceanic_museum,35,TOP
oceanic_museum,36,TOP
oceanic_museum,37,COVERED
oceanic_museum,38,TOP
oceanic_museum,39,TOP
oceanic_museum,40,COVERED
oceanic_museum,41,COVERED
oceanic_museum,42,COVERED
oceanic_museum,43,COVERED
oceanic_museum,44,COVERED
oceanic_museum,45,COVERED
oceanic_museum,46,TOP
oceanic_museum,47,TOP
oceanic_museum,48,COVERED
oceanic_museum,49,COVERED
oceanic_museum,50,COVERED
oceanic_museum,51,COVERED
oceanic_museum,52,COVERED
oceanic_museum,53,COVERED
oceanic_museum,54,COVERED
oceanic_museum,55,COVERED
oceanic_museum,56,COVERED
oceanic_museum,57,COVERED
oceanic_museum,58,COVERED
oceanic_museum,59,COVERED
oceanic_museum,60,COVERED
oceanic_museum,61,TOP
oceanic_museum,62,COVERED
oceanic_museum,63,COVERED
oceanic_museum,64,COVERED
oceanic_museum,65,TOP
oceanic_museum,66,COVERED
oceanic_museum,67,TOP
oceanic_museum,68,TOP
oceanic_museum,69,TOP
oceanic_museum,70,TOP
oceanic_museum,71,TOP
oceanic_museum,72,COVERED
oceanic_museum,73,COVERED
oceanic_museum,74,COVERED
oceanic_museum,75,TOP
oceanic_museum,76,COVERED
oceanic_museum,77,TOP
oceanic_museum,78,TOP
oceanic_museum,79,TOP
oceanic_museum,80,TOP
oceanic_museum,81,TOP
oceanic_museum,82,TOP
oceanic_museum,83,TOP
oceanic_museum,84,TOP
oceanic_museum,85,COVERED
oceanic_museum,86,COVERED
oceanic_museum,87,TOP
oceanic_museum,88,TOP
oceanic_museum,89,COVERED
oceanic_museum,90,COVERED
oceanic_museum,91,COVERED
oceanic_museum,92,COVERED
oceanic_museum,93,TOP
oceanic_museum,94,TOP
oceanic_museum,95,TOP
oceanic_museum,96,COVERED
oceanic_museum,97,TOP
oceanic_museum,98,TOP
oceanic_museum,99,TOP
oceanic_museum,100,TOP
oceanic_museum,101,COVERED
oceanic_museum,102,COVERED
oceanic_museum,103,COVERED
oceanic_museum,104,TOP
oceanic_museum,105,TOP
oceanic_museum,106,TOP
oceanic_museum,107,COVERED
oceanic_museum,108,COVERED
oceanic_museum,109,COVERED
oceanic_museum,110,COVERED
oceanic_museum,111,COVERED
oceanic_museum,112,COVERED
oceanic_museum,113,COVERED
oceanic_museum,114,COVERED
oceanic_museum,115,COVERED
oceanic_museum,116,COVERED
oceanic_museum,117,COVERED
oceanic_museum,118,COVERED
oceanic_museum,119,COVERED
oceanic_museum,120,COVERED
oceanic_museum,121,COVERED
route_207,0,COVERED
route_207,1,NORMAL
route_207,2,SPLIT
route_207,3,SPLIT
route_207,4,COVERED
route_207,5,COVERED
route_207,6,COVERED
route_207,7,COVERED
route_207,8,COVERED
route_207,9,COVERED
route_207,10,COVERED
route_207,11,COVERED
route_207,12,COVERED
route_207,13,COVERED
route_207,14,TOP
route_207,15,COVERED
route_207,16,COVERED
route_207,17,COVERED
route_207,18,COVERED
route_207,19,COVERED
route_207,20,COVERED
route_207,21,COVERED
route_207,22,COVERED
route_207,23,COVERED
route_207,24,COVERED
route_207,25,TOP
route_207,26,TOP
route_207,27,COVERED
route_207,28,COVERED
route_207,29,COVERED
route_207,30,COVERED
route_207,31,COVERED
route_207,32,TOP
route_207,33,COVERED
route_207,34,COVERED
route_207,35,COVERED
route_207,36,COVERED
route_207,37,COVERED
route_207,38,TOP
route_207,39,COVERED
route_207,40,COVERED
route_207,41,COVERED
route_207,42,NORMAL
route_207,43,SPLIT
route_207,44,COVERED
route_207,45,COVERED
route_207,46,COVERED
route_207,47,COVERED
route_207,48,COVERED
route_207,49,COVERED
route_207,50,COVERED
route_207,51,COVERED
route_207,52,COVERED
route_207,53,COVERED
route_207,54,COVERED
route_207,55,COVERED
route_207,56,COVERED
route_207,57,COVERED
route_207,58,COVERED
route_207,59,COVERED
route_207,60,COVERED
route_207,61,COVERED
route_207,62,COVERED
route_207,63,COVERED
route_207,64,COVERED
route_207,65,COVERED
route_207,66,COVERED
route_207,67,COVERED
route_207,68,COVERED
route_207,69,COVERED
route_207,70,COVERED
route_207,71,COVERED
route_207,72,COVERED
route_207,73,COVERED
route_207,74,COVERED
route_207,75,COVERED
route_207,76,COVERED
route_207,77,COVERED
route_207,78,COVERED
route_207,79,COVERED
route_207,80,COVERED
route_207,81,COVERED
route_207,82,COVERED
route_207,83,COVERED
route_207,84,COVERED
route_207,85,COVERED
route_207,86,COVERED
route_207,87,COVERED
route_207,88,COVERED
route_207,89,COVERED
route_207,90,COVERED
route_207,91,COVERED
route_207,92,COVERED
route_207,93,COVERED
route_207,94,COVERED
route_207,95,COVERED
route_207,96,COVERED
route_207,97,COVERED
route_207,98,COVERED
route_207,99,COVERED
route_207,100,COVERED
route_207,101,COVERED
route_207,102,COVERED
route_207,103,COVERED
route_207,104,COVERED
route_207,105,COVERED
route_207,106,COVERED
route_207,107,COVERED
route_207,108,COVERED
route_207,109,COVERED
route_207,110,COVERED
route_207,111,COVERED
route_207,112,COVERED
route_207,113,COVERED
route_207,114,COVERED
route_207,115,COVERED
route_207,116,COVERED
route_207,117,COVERED
route_207,118,COVERED
route_207,119,COVERED
route_207,120,COVERED
route_207,121,COVERED
route_207,122,COVERED
route_207,123,COVERED
route_207,124,COVERED
route_207,125,COVERED
route_207,126,COVERED
route_207,127,COVERED
twinleaf_living,0,COVERED
twinleaf_living,1,COVERED
twinleaf_living,2,COVERED
twinleaf_living,3,COVERED
twinleaf_living,4,COVERED
twinleaf_living,5,COVERED
twinleaf_living,6,COVERED
twinleaf_living,7,COVERED
twinleaf_living,8,TOP
twinleaf_living,9,COVERED
twinleaf_living,10,COVERED
twinleaf_living,11,COVERED
twinleaf_living,12,COVERED
twinleaf_living,13,TOP
twinleaf_living,14,TOP
twinleaf_living,15,COVERED
twinleaf_living,16,COVERED
twinleaf_living,17,COVERED
twinleaf_living,18,COVERED
twinleaf_living,19,COVERED
twinleaf_living,20,COVERED
twinleaf_living,21,TOP
twinleaf_living,22,TOP
twinleaf_living,23,COVERED
twinleaf_living,24,COVERED
twinleaf_living,25,COVERED
twinleaf_living,26,COVERED
twinleaf_living,27,COVERED
twinleaf_living,28,COVERED
twinleaf_living,29,COVERED
twinleaf_living,30,COVERED
twinleaf_living,31,COVERED
twinleaf_living,32,COVERED
twinleaf_living,33,COVERED
twinleaf_living,34,COVERED
twinleaf_living,35,SPLIT
twinleaf_living,36,SPLIT
twinleaf_living,37,SPLIT
twinleaf_living,38,SPLIT
twinleaf_living,39,SPLIT
twinleaf_living,40,COVERED
twinleaf_living,41,COVERED
twinleaf_living,42,COVERED
twinleaf_living,43,COVERED
twinleaf_living,44,COVERED
twinleaf_living,45,COVERED
twinleaf_living,46,COVERED
twinleaf_living,47,COVERED
twinleaf_living,48,COVERED
twinleaf_living,49,COVERED
twinleaf_living,50,COVERED
twinleaf_living,51,COVERED
twinleaf_living,52,COVERED
twinleaf_living,53,COVERED
twinleaf_living,54,COVERED
twinleaf_living,55,COVERED
twinleaf_living,56,COVERED
twinleaf_living,57,COVERED
twinleaf_living,58,COVERED
twinleaf_living,59,COVERED
twinleaf_living,60,COVERED
twinleaf_living,61,COVERED
twinleaf_living,62,COVERED
twinleaf_living,63,COVERED
twinleaf_living,64,COVERED
twinleaf_living,65,COVERED
twinleaf_living,66,COVERED
twinleaf_living,67,COVERED
twinleaf_living,68,COVERED
twinleaf_living,69,COVERED
twinleaf_living,70,COVERED
twinleaf_living,71,COVERED
twinleaf_living,72,COVERED
twinleaf_living,73,COVERED
twinleaf_living,74,COVERED
twinleaf_living,75,COVERED
twinleaf_living,76,COVERED
twinleaf_living,77,COVERED
twinleaf_living,78,COVERED
twinleaf_living,79,COVERED
twinleaf_living,80,COVERED
twinleaf_living,81,COVERED
twinleaf_living,82,COVERED
twinleaf_living,83,COVERED
twinleaf_living,84,COVERED
twinleaf_living,85,COVERED
twinleaf_living,86,COVERED
twinleaf_living,87,COVERED
twinleaf_living,88,COVERED
twinleaf_living,89,COVERED
twinleaf_living,90,COVERED
twinleaf_living,91,COVERED
twinleaf_living,92,COVERED
twinleaf_living,93,COVERED
twinleaf_living,94,COVERED
twinleaf_living,95,COVERED
twinleaf_living,96,COVERED
twinleaf_living,97,COVERED
twinleaf_living,98,COVERED
twinleaf_living,99,COVERED
twinleaf_living,100,COVERED
twinleaf_living,101,COVERED
twinleaf_living,102,COVERED
twinleaf_living,103,COVERED
twinleaf_living,104,COVERED
twinleaf_living,105,COVERED
twinleaf_living,106,COVERED
twinleaf_living,107,COVERED
twinleaf_living,108,COVERED
twinleaf_living,109,COVERED
twinleaf_living,110,COVERED
twinleaf_living,111,COVERED
twinleaf_living,112,COVERED
twinleaf_living,113,COVERED
twinleaf_living,114,COVERED
twinleaf_living,115,COVERED
twinleaf_living,116,COVERED
twinleaf_living,117,COVERED
twinleaf_living,118,COVERED
twinleaf_living,119,COVERED
twinleaf_living,120,COVERED
twinleaf_living,121,COVERED
twinleaf_living,122,COVERED
twinleaf_living,123,COVERED
twinleaf_living,124,COVERED
twinleaf_living,125,COVERED
twinleaf_living,126,COVERED
twinleaf_living,127,COVERED
seashore_house,0,COVERED
seashore_house,1,COVERED
seashore_house,2,COVERED
seashore_house,3,COVERED
seashore_house,4,COVERED
seashore_house,5,COVERED
seashore_house,6,COVERED
seashore_house,7,COVERED
seashore_house,8,TOP
seashore_house,9,TOP
seashore_house,10,TOP
seashore_house,11,TOP
seashore_house,12,TOP
seashore_house,13,TOP
seashore_house,14,COVERED
seashore_house,15,COVERED
seashore_house,16,COVERED
seashore_house,17,TOP
seashore_house,18,COVERED
seashore_house,19,TOP
seashore_house,20,TOP
seashore_house,21,TOP
seashore_house,22,TOP
seashore_house,23,TOP
seashore_house,24,COVERED
seashore_house,25,COVERED
seashore_house,26,TOP
seashore_house,27,TOP
seashore_house,28,TOP
seashore_house,29,TOP
seashore_house,30,TOP
seashore_house,31,COVERED
seashore_house,32,COVERED
seashore_house,33,COVERED
seashore_house,34,TOP
seashore_house,35,TOP
seashore_house,36,TOP
seashore_house,37,TOP
seashore_house,38,TOP
seashore_house,39,COVERED
seashore_house,40,COVERED
seashore_house,41,COVERED
seashore_house,42,TOP
seashore_house,43,TOP
seashore_house,44,TOP
seashore_house,45,TOP
seashore_house,46,COVERED
seashore_house,47,COVERED
seashore_house,48,COVERED
seashore_house,49,COVERED
seashore_house,50,COVERED
seashore_house,51,COVERED
seashore_house,52,COVERED
seashore_house,53,COVERED
seashore_house,54,COVERED
seashore_house,55,COVERED
battle_frontier_ranking_hall,0,COVERED
battle_frontier_ranking_hall,1,COVERED
battle_frontier_ranking_hall,2,TOP
battle_frontier_ranking_hall,3,TOP
battle_frontier_ranking_hall,4,TOP
battle_frontier_ranking_hall,5,TOP
battle_frontier_ranking_hall,6,COVERED
battle_frontier_ranking_hall,7,TOP
battle_frontier_ranking_hall,8,COVERED
battle_frontier_ranking_hall,9,COVERED
battle_frontier_ranking_hall,10,TOP
battle_frontier_ranking_hall,11,TOP
battle_frontier_ranking_hall,12,TOP
battle_frontier_ranking_hall,13,TOP
battle_frontier_ranking_hall,14,COVERED
battle_frontier_ranking_hall,15,COVERED
battle_frontier_ranking_hall,16,TOP
battle_frontier_ranking_hall,17,TOP
battle_frontier_ranking_hall,18,COVERED
battle_frontier_ranking_hall,19,COVERED
battle_frontier_ranking_hall,20,COVERED
battle_frontier_ranking_hall,21,COVERED
battle_frontier_ranking_hall,22,COVERED
battle_frontier_ranking_hall,23,COVERED
battle_frontier_ranking_hall,24,COVERED
battle_frontier_ranking_hall,25,COVERED
battle_frontier_ranking_hall,26,COVERED
battle_frontier_ranking_hall,27,COVERED
battle_frontier_ranking_hall,28,COVERED
battle_frontier_ranking_hall,29,COVERED
battle_frontier_ranking_hall,30,COVERED
battle_frontier_ranking_hall,31,COVERED
battle_frontier_ranking_hall,32,COVERED
battle_frontier_ranking_hall,33,COVERED
battle_frontier_ranking_hall,34,COVERED
battle_frontier_ranking_hall,35,COVERED
battle_frontier_ranking_hall,36,COVERED
battle_frontier_ranking_hall,37,COVERED
battle_frontier_ranking_hall,38,COVERED
battle_frontier_ranking_hall,39,COVERED
battle_frontier_ranking_hall,40,COVERED
battle_frontier_ranking_hall,41,COVERED
battle_frontier_ranking_hall,42,COVERED
battle_frontier_ranking_hall,43,COVERED
battle_frontier_ranking_hall,44,COVERED
battle_frontier_ranking_hall,45,COVERED
battle_frontier_ranking_hall,46,COVERED
battle_frontier_ranking_hall,47,COVERED
battle_frontier_ranking_hall,48,COVERED
battle_frontier_ranking_hall,49,COVERED
battle_frontier_ranking_hall,50,COVERED
battle_frontier_ranking_hall,51,COVERED
battle_frontier_ranking_hall,52,COVERED
battle_frontier_ranking_hall,53,COVERED
battle_frontier_ranking_hall,54,COVERED
battle_frontier_ranking_hall,55,COVERED
battle_frontier_ranking_hall,56,COVERED
battle_frontier_ranking_hall,57,COVERED
battle_frontier_ranking_hall,58,COVERED
battle_frontier_ranking_hall,59,COVERED
battle_frontier_ranking_hall,60,COVERED
battle_frontier_ranking_hall,61,COVERED
battle_frontier_ranking_hall,62,COVERED
battle_frontier_ranking_hall,63,COVERED
battle_frontier_ranking_hall,64,COVERED
battle_frontier_ranking_hall,65,COVERED
battle_frontier_ranking_hall,66,COVERED
battle_frontier_ranking_hall,67,COVERED
battle_frontier_ranking_hall,68,COVERED
battle_frontier_ranking_hall,69,COVERED
battle_frontier_ranking_hall,70,COVERED
battle_frontier_ranking_hall,71,COVERED
battle_frontier_ranking_hall,72,COVERED
battle_frontier_ranking_hall,73,COVERED
battle_frontier_ranking_hall,74,COVERED
battle_frontier_ranking_hall,75,TOP
battle_frontier_ranking_hall,76,TOP
battle_frontier_ranking_hall,77,TOP
battle_frontier_ranking_hall,78,COVERED
battle_frontier_ranking_hall,79,COVERED
battle_frontier_ranking_hall,80,COVERED
battle_frontier_ranking_hall,81,COVERED
battle_frontier_ranking_hall,82,COVERED
battle_frontier_ranking_hall,83,COVERED
battle_frontier_ranking_hall,84,COVERED
battle_frontier_ranking_hall,85,COVERED
battle_frontier_ranking_hall,86,COVERED
battle_frontier_ranking_hall,87,COVERED
battle_frontier_ranking_hall,88,COVERED
battle_frontier_ranking_hall,89,COVERED
battle_frontier_ranking_hall,90,COVERED
battle_frontier_ranking_hall,91,COVERED
battle_frontier_ranking_hall,92,COVERED
battle_frontier_ranking_hall,93,COVERED
route_205_north,0,COVERED
route_205_north,1,NORMAL
route_205_north,2,NORMAL
route_205_north,3,NORMAL
route_205_north,4,NORMAL
route_205_north,5,NORMAL
route_205_north,6,NORMAL
route_205_north,7,NORMAL
route_205_north,8,SPLIT
route_205_north,9,NORMAL
route_205_north,10,SPLIT
route_205_north,11,SPLIT
route_205_north,12,SPLIT
route_205_north,13,TOP
route_205_north,14,TOP
route_205_north,15,SPLIT
route_205_north,16,NORMAL
route_205_north,17,NORMAL
route_205_north,18,COVERED
route_205_north,19,TOP
route_205_north,20,NORMAL
route_205_north,21,COVERED
route_205_north,22,COVERED
route_205_north,23,NORMAL
route_205_north,24,COVERED
route_205_north,25,COVERED
route_205_north,26,COVERED
route_205_north,27,COVERED
route_205_north,28,COVERED
route_205_north,29,COVERED
route_205_north,30,COVERED
route_205_north,31,COVERED
route_205_north,32,COVERED
route_205_north,33,COVERED
route_205_north,34,COVERED
route_205_north,35,COVERED
route_205_north,36,COVERED
route_205_north,37,COVERED
route_205_north,38,COVERED
route_205_north,39,COVERED
route_205_north,40,COVERED
route_205_north,41,COVERED
route_205_north,42,COVERED
route_205_north,43,COVERED
route_205_north,44,COVERED
route_205_north,45,COVERED
route_205_north,46,COVERED
route_205_north,47,COVERED
route_205_north,48,COVERED
route_205_north,49,COVERED
route_205_north,50,COVERED
route_205_north,51,COVERED
route_205_north,52,COVERED
route_205_north,53,COVERED
route_205_north,54,NORMAL
route_205_north,55,NORMAL
route_205_north,56,COVERED
route_205_north,57,COVERED
route_205_north,58,COVERED
route_205_north,59,NORMAL
route_205_north,60,NORMAL
route_205_north,61,NORMAL
route_205_north,62,NORMAL
route_205_north,63,NORMAL
route_205_north,64,NORMAL
route_205_north,65,NORMAL
route_205_north,66,COVERED
route_205_north,67,COVERED
route_205_north,68,COVERED
route_205_north,69,COVERED
route_205_north,70,COVERED
route_205_north,71,COVERED
route_205_north,72,NORMAL
route_205_north,73,NORMAL
route_205_north,74,NORMAL
route_205_north,75,NORMAL
route_205_north,76,NORMAL
route_205_north,77,COVERED
route_205_north,78,COVERED
route_205_north,79,COVERED
route_205_north,80,COVERED
route_205_north,81,COVERED
route_205_north,82,COVERED
route_205_north,83,COVERED
route_205_north,84,COVERED
route_205_north,85,NORMAL
route_205_north,86,COVERED
route_205_north,87,NORMAL
route_205_north,88,COVERED
route_205_north,89,TOP
route_205_north,90,COVERED
route_205_north,91,COVERED
route_205_north,92,COVERED
route_205_north,93,NORMAL
route_205_north,94,COVERED
route_205_north,95,COVERED
route_205_north,96,COVERED
route_205_north,97,COVERED
route_205_north,98,COVERED
route_205_north,99,NORMAL
route_205_north,100,NORMAL
route_205_north,101,NORMAL
route_205_north,102,COVERED
route_205_north,103,COVERED
route_205_north,104,COVERED
route_205_north,105,COVERED
route_205_north,106,COVERED
route_205_north,107,COVERED
route_205_north,108,COVERED
route_205_north,109,COVERED
route_205_north,110,COVERED
route_205_north,111,COVERED
route_205_north,112,COVERED
route_205_north,113,COVERED
route_205_north,114,COVERED
route_205_north,115,COVERED
route_205_north,116,COVERED
route_205_north,117,COVERED
route_205_north,118,COVERED
route_205_north,119,COVERED
route_205_north,120,COVERED
route_205_north,121,COVERED
route_205_north,122,COVERED
route_205_north,123,COVERED
route_205_north,124,COVERED
route_205_north,125,COVERED
route_205_north,126,COVERED
route_205_north,127,COVERED
route_205_north,128,COVERED
route_205_north,129,COVERED
route_205_north,130,COVERED
route_205_north,131,COVERED
route_205_north,132,COVERED
route_205_north,133,COVERED
route_205_north,134,COVERED
route_205_north,135,COVERED
route_205_north,136,COVERED
route_205_north,137,COVERED
route_205_north,138,COVERED
route_205_north,139,COVERED
route_205_north,140,COVERED
route_205_north,141,COVERED
route_205_north,142,COVERED
route_205_north,143,COVERED
route_205_north,144,COVERED
route_205_north,145,COVERED
route_205_north,146,COVERED
route_205_north,147,COVERED
route_205_north,148,COVERED
route_205_north,149,COVERED
route_205_north,150,COVERED
route_205_north,151,COVERED
route_205_north,152,COVERED
route_205_north,153,COVERED
route_205_north,154,COVERED
route_205_north,155,COVERED
route_205_north,156,COVERED
route_205_north,157,COVERED
route_205_north,158,COVERED
route_205_north,159,COVERED
route_205_north,160,COVERED
route_205_north,161,COVERED
route_205_north,162,COVERED
route_205_north,163,COVERED
route_205_north,164,COVERED
route_205_north,165,COVERED
route_205_north,166,COVERED
route_205_north,167,COVERED
route_205_north,168,COVERED
route_205_north,169,COVERED
route_205_north,170,COVERED
route_205_north,171,COVERED
route_205_north,172,COVERED
route_205_north,173,COVERED
route_205_north,174,COVERED
route_205_north,175,COVERED
route_205_north,176,COVERED
route_205_north,177,COVERED
route_205_north,178,COVERED
route_205_north,179,COVERED
route_205_north,180,COVERED
route_205_north,181,COVERED
route_205_north,182,COVERED
route_205_north,183,COVERED
route_205_north,184,COVERED
route_205_north,185,COVERED
route_205_north,186,COVERED
route_205_north,187,COVERED
route_205_north,188,COVERED
route_205_north,189,COVERED
route_205_north,190,COVERED
route_205_north,191,COVERED
route_205_north,192,COVERED
route_205_north,193,COVERED
route_205_north,194,COVERED
route_205_north,195,COVERED
route_205_north,196,COVERED
route_205_north,197,COVERED
route_205_north,198,COVERED
route_205_north,199,COVERED
route_205_north,200,COVERED
route_205_north,201,COVERED
route_205_north,202,COVERED
route_205_north,203,COVERED
route_205_north,204,COVERED
route_205_north,205,COVERED
route_205_north,206,COVERED
route_205_north,207,COVERED
route_205_north,208,COVERED
route_205_north,209,COVERED
route_205_north,210,COVERED
route_205_north,211,COVERED
route_205_north,212,COVERED
route_205_north,213,COVERED
route_205_north,214,COVERED
route_205_north,215,COVERED
route_205_north,216,COVERED
route_205_north,217,COVERED
route_205_north,218,COVERED
route_205_north,219,COVERED
route_205_north,220,COVERED
route_205_north,221,COVERED
route_205_north,222,COVERED
route_205_north,223,COVERED
route_205_north,224,COVERED
route_205_north,225,COVERED
route_205_north,226,COVERED
route_205_north,227,COVERED
route_205_north,228,COVERED
route_205_north,229,COVERED
route_205_north,230,COVERED
route_205_north,231,COVERED
route_205_north,232,COVERED
route_205_north,233,COVERED
route_205_north,234,COVERED
route_205_north,235,COVERED
route_205_north,236,COVERED
route_205_north,237,COVERED
route_205_north,238,COVERED
route_205_north,239,COVERED
route_205_north,240,COVERED
route_205_north,241,COVERED
route_205_north,242,COVERED
route_205_north,243,COVERED
route_205_north,244,COVERED
route_205_north,245,COVERED
route_205_north,246,COVERED
route_205_north,247,COVERED
route_205_north,248,COVERED
route_205_north,249,COVERED
route_205_north,250,COVERED
route_205_north,251,COVERED
route_205_north,252,COVERED
route_205_north,253,COVERED
route_205_north,254,COVERED
route_205_north,255,COVERED
petalburg_gym,0,COVERED
petalburg_gym,1,TOP
petalburg_gym,2,COVERED
petalburg_gym,3,COVERED
petalburg_gym,4,COVERED
petalburg_gym,5,TOP
petalburg_gym,6,TOP
petalburg_gym,7,COVERED
petalburg_gym,8,TOP
petalburg_gym,9,TOP
petalburg_gym,10,COVERED
petalburg_gym,11,COVERED
petalburg_gym,12,COVERED
petalburg_gym,13,TOP
petalburg_gym,14,TOP
petalburg_gym,15,COVERED
petalburg_gym,16,TOP
petalburg_gym,17,TOP
petalburg_gym,18,TOP
petalburg_gym,19,TOP
petalburg_gym,20,TOP
petalburg_gym,21,TOP
petalburg_gym,22,TOP
petalburg_gym,23,COVERED
petalburg_gym,24,TOP
petalburg_gym,25,TOP
petalburg_gym,26,TOP
petalburg_gym,27,TOP
petalburg_gym,28,TOP
petalburg_gym,29,COVERED
petalburg_gym,30,COVERED
petalburg_gym,31,COVERED
petalburg_gym,32,TOP
petalburg_gym,33,TOP
petalburg_gym,34,TOP
petalburg_gym,35,TOP
petalburg_gym,36,TOP
petalburg_gym,37,TOP
petalburg_gym,38,COVERED
petalburg_gym,39,COVERED
petalburg_gym,40,COVERED
petalburg_gym,41,COVERED
petalburg_gym,42,TOP
petalburg_gym,43,TOP
petalburg_gym,44,TOP
petalburg_gym,45,COVERED
petalburg_gym,46,COVERED
petalburg_gym,47,COVERED
petalburg_gym,48,COVERED
petalburg_gym,49,COVERED
petalburg_gym,50,TOP
petalburg_gym,51,COVERED
petalburg_gym,52,COVERED
petalburg_gym,53,COVERED
petalburg_gym,54,COVERED
petalburg_gym,55,COVERED
petalburg_gym,56,COVERED
petalburg_gym,57,COVERED
petalburg_gym,58,COVERED
petalburg_gym,59,COVERED
petalburg_gym,60,COVERED
petalburg_gym,61,COVERED
petalburg_gym,62,COVERED
petalburg_gym,63,COVERED
petalburg_gym,64,TOP
petalburg_gym,65,TOP
petalburg_gym,66,TOP
petalburg_gym,67,TOP
petalburg_gym,68,TOP
petalburg_gym,69,TOP
petalburg_gym,70,TOP
petalburg_gym,71,TOP
petalburg_gym,72,COVERED
petalburg_gym,73,TOP
petalburg_gym,74,TOP
petalburg_gym,75,TOP
petalburg_gym,76,TOP
petalburg_gym,77,TOP
petalburg_gym,78,TOP
petalburg_gym,79,TOP
petalburg_gym,80,TOP
petalburg_gym,81,TOP
petalburg_gym,82,TOP
petalburg_gym,83,TOP
petalburg_gym,84,TOP
petalburg_gym,85,TOP
petalburg_gym,86,TOP
petalburg_gym,87,TOP
petalburg_gym,88,TOP
petalburg_gym,89,TOP
petalburg_gym,90,TOP
petalburg_gym,91,TOP
petalburg_gym,92,TOP
petalburg_gym,93,TOP
petalburg_gym,94,TOP
petalburg_gym,95,TOP
petalburg_gym,96,COVERED
petalburg_gym,97,COVERED
petalburg_gym,98,COVERED
petalburg_gym,99,COVERED
petalburg_gym,100,COVERED
petalburg_gym,101,COVERED
petalburg_gym,102,COVERED
petalburg_gym,103,COVERED
petalburg_gym,104,TOP
petalburg_gym,105,TOP
petalburg_gym,106,TOP
petalburg_gym,107,TOP
petalburg_gym,108,TOP
petalburg_gym,109,COVERED
petalburg_gym,110,COVERED
petalburg_gym,111,COVERED
petalburg_gym,112,COVERED
petalburg_gym,113,COVERED
petalburg_gym,114,TOP
petalburg_gym,115,TOP
petalburg_gym,116,TOP
petalburg_gym,117,COVERED
petalburg_gym,118,COVERED
petalburg_gym,119,COVERED
petalburg_gym,120,COVERED
petalburg_gym,121,COVERED
petalburg_gym,122,COVERED
petalburg_gym,123,COVERED
petalburg_gym,124,COVERED
petalburg_gym,125,COVERED
petalburg_gym,126,COVERED
petalburg_gym,127,COVERED
petalburg_gym,128,COVERED
petalburg_gym,129,COVERED
petalburg_gym,130,COVERED
petalburg_gym,131,COVERED
petalburg_gym,132,COVERED
petalburg_gym,133,COVERED
petalburg_gym,134,COVERED
petalburg_gym,135,COVERED
petalburg_gym,136,COVERED
petalburg_gym,137,COVERED
petalburg_gym,138,COVERED
petalburg_gym,139,COVERED
petalburg_gym,140,COVERED
petalburg_gym,141,COVERED
petalburg_gym,142,COVERED
petalburg_gym,143,COVERED
petalburg_gym,144,COVERED
petalburg_gym,145,COVERED
petalburg_gym,146,COVERED
petalburg_gym,147,COVERED
petalburg_gym,148,COVERED
petalburg_gym,149,COVERED
petalburg_gym,150,COVERED
petalburg_gym,151,COVERED
petalburg_gym,152,COVERED
petalburg_gym,153,COVERED
petalburg_gym,154,COVERED
petalburg_gym,155,COVERED
petalburg_gym,156,COVERED
petalburg_gym,157,COVERED
petalburg_gym,158,COVERED
petalburg_gym,159,COVERED
petalburg_gym,160,COVERED
petalburg_gym,161,TOP
petalburg_gym,162,TOP
petalburg_gym,163,TOP
petalburg_gym,164,TOP
petalburg_gym,165,TOP
petalburg_gym,166,TOP
petalburg_gym,167,TOP
petalburg_gym,168,COVERED
petalburg_gym,169,TOP
petalburg_gym,170,TOP
petalburg_gym,171,TOP
petalburg_gym,172,TOP
petalburg_gym,173,TOP
petalburg_gym,174,TOP
petalburg_gym,175,TOP
petalburg_gym,176,TOP
petalburg_gym,177,TOP
petalburg_gym,178,TOP
petalburg_gym,179,TOP
petalburg_gym,180,TOP
petalburg_gym,181,TOP
petalburg_gym,182,TOP
petalburg_gym,183,TOP
petalburg_gym,184,TOP
petalburg_gym,185,TOP
petalburg_gym,186,TOP
petalburg_gym,187,TOP
